Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated rooomates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible
Renters,94544,Jack,Joseph,03/03/1993,m,605 Orchard Ave,Hayward,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 823-0730,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,100000,N,5000
Renters,94109,Leo,Ellis,12/1/1993,m,1609 Franklin St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 978-9619,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,100
Renters,94085,Elizabeth,Bryan,11/18/1993,f,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 255-2288,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,100 / 250
Renters,94553,Natalie,Stewart,07/31/1993,f,900 Roanoke Dr,Martinez,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 427-1991,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,250
Renters,94806,Sebastian,Cochran,07/31/1993,f,2490 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 923-3200,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,500
Renters,94553,Hunter,Schmidt,02/04/1994,f,900 Roanoke Dr,Martinez,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 240-0330,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,750
Renters,94107,Elijah,Becker,07/31/1993,f,574 3rd St 101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 255-2288,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,1000
Renters,94105,Ryder,Larsen,11/18/1993,m,88 Howard St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 886-0616,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,1500
Renters,95050,Layla,Huff,12/1/1993,f,444 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 334-1880,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,2500
Renters,94086,Sebastien,Ayala,03/08/1994,m,201 W California Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 494-9500,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,300000,N,5000
Renters,94102,Jonah,Pham,04/05/1994,m,835 Turk St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 928-4631,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,100
Renters,94044,Samuel,Davenport,03/08/1994,f,380 Esplanade Ave,Pacifica,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 494-9500,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,100 / 250
Renters,94158,Thomas,Garza,11/12/1994,f,355 Berry St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 745-9314,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,250
Renters,94553,Henry,Rivera,06/06/1994,f,486 Morello Ave,Martinez,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 931-6300,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,500
Renters,94002,Natalie,Pittman,07/31/1993,f,2515 Carlmont Dr,Belmont,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(925) 228-0760,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,750
Renters,94111,Annabelle,Black,05/06/1994,m,460 Davis Ct,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 997-0670,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,1000
Renters,94108,Hannah,Perry,03/08/1994,m,706 Kearny St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 285-5966,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,1500
Renters,94085,Ethan,Lopez,07/31/1993,f,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 345-4400,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,2500
Renters,94501,Dominic,Wood,03/08/1994,m,550 Central Ave  301,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 648-1910,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,5000
Renters,95035,Vivian,Clark,03/27/1994,f,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 921-5733,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,100
Renters,94510,Logan,Evans,04/05/1994,m,801 Southampton Rd,Benicia,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(925) 934-1117,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,100 / 250
Renters,94510,Joshua,Larsen,11/12/1994,f,801 Southampton Rd,Benicia,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 359-8979,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,250
Renters,94403,Naomi,Gonzales,03/08/1994,m,3055 La Selva,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 755-8133,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,500
Renters,94015,Ruby,Martin,11/12/1994,f,862 Campus Dr,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 384-7159,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,750
Renters,94404,Vivien,Thompson,02/04/1994,f,700 Marlin Ave,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 732-9450,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,1000
Renters,94544,Fynn,Grant,11/12/1994,f,605 Orchard Ave,Hayward,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 885-3333,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,1500
Renters,94105,Anna,Kelly,02/04/1994,m,680 Mission St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 823-1361,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,2500
Renters,94044,Jasper,Hernandez,03/27/1994,m,380 Esplanade Ave,Pacifica,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 952-3727,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,5000
Renters,94549,Declan,Keller,06/06/1994,f,949 East St,Lafayette,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 354-7317,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,100
Renters,94112,Lilah,Dawson,04/05/1994,f,1200 Ocean Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 227-3700,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,100 / 250
Renters,94133,Anna,Thornton,03/08/1994,m,2211 Stockton St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(855) 254-9912,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,250
Renters,94510,Ryder,Norman,11/18/1993,m,801 Southampton Rd,Benicia,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(855) 254-9912,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,500
Renters,94015,Piper,Arnold,04/05/1994,f,333 Park Plaza Dr,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 544-1400,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,750
Renters,94801,Zackery,Massey,11/12/1994,f,400 Harbour Way,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 883-9600,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,1000
Renters,94402,Aiden,Yang,03/27/1994,f,10 De Sabla Rd,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 241-0100,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,1500
Renters,94115,Juliet,Park,06/06/1994,m,1489 Webster St  101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(925) 228-0760,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,2500
Renters,94549,Luna,Salazar,07/31/1993,f,1076 Carol Ln,Lafayette,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 787-4485,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,5000
Renters,94109,Scarlet,Beck,11/18/1993,m,952 Sutter St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 377-2331,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,100
Renters,94105,Annabelle,Francis,11/12/1994,m,680 Mission St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 587-9997,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,100 / 250
Renters,94109,Juliette,Jackson,12/1/1993,m,1388 Sutter St 11,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(855) 641-0159,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,250
Renters,94403,Savanna,Henry,06/06/1994,f,3055 La Selva,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(855) 802-6683,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,500
Renters,94404,Ana,Townsend,11/18/1993,m,777 Shell Blvd,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 991-0777,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,750
Renters,94553,Madelyn,Cobb,03/27/1994,f,900 Roanoke Dr,Martinez,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 992-7215,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,1000
Renters,94107,Luke,Nicholson,06/06/1994,f,1 St Francis Pl,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(855) 641-0159,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,1500
Renters,94102,Luke,Marquez,03/27/1994,m,835 Turk St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 666-2423,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,2500
Renters,94109,Sebastien,Quinn,05/06/1994,m,1388 Sutter St 11,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 263-6040,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,5000
Renters,94596,Eliot,Ellis,11/12/1994,m,1200 Newell Hill Pl,Walnut Creek,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 736-4963,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,100
Renters,94114,Isaiah,Henry,11/12/1994,f,4058 17th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 344-2510,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,100 / 250
Renters,95014,Daniel,Marshall,06/06/1994,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 255-4000,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,250
Renters,94501,Ezra,Schwartz,03/08/1994,m,550 Central Ave  301,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 648-1900,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,500
Renters,94025,Norah,Murphy,02/04/1994,m,350 Sharon Park Dr,Menlo Park,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 246-1226,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,750
Renters,94404,Milo,Banks,11/12/1994,m,777 Shell Blvd,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 600-1431,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,1000
Renters,94132,Isaac,Flowers,11/18/1993,m,3711 19th Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 992-7215,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,1500
Renters,95050,Juliette,Chapman,12/1/1993,m,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 453-7368,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,2500
Renters,94404,Clara,Young,04/05/1994,m,777 Shell Blvd,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 348-6130,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,5000
Renters,94109,Isaiah,Lowe,11/18/1993,f,1388 Sutter St 11,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 648-1900,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,100
Renters,94501,Jacob,Keller,03/08/1994,m,564 Central Ave,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 494-9500,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,100 / 250
Renters,94002,Anastasia,Shepherd,05/06/1994,m,2515 Carlmont Dr,Belmont,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 373-1025,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,250
Renters,94501,Nathan,Fuller,11/12/1994,m,564 Central Ave,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 359-1333,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,500
Renters,94404,Jackson,Yates,05/06/1994,f,808 Comet Dr,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 748-4774,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,750
Renters,94110,Jace,Solis,05/06/1994,f,3469 18th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(844) 250-7147,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,1000
Renters,94108,Miles,Bradley,04/05/1994,f,706 Kearny St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 321-1701,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,1500
Renters,94104,Dillan,Armstrong,02/04/1994,m,690 Market St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 285-5966,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,2500
Renters,95051,Arabella,Ingram,05/06/1994,f,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 778-3237,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,5000
Renters,94402,Nathan,Wilkinson,12/1/1993,m,10 De Sabla Rd,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 644-3322,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,100
Renters,94538,Hannah,Wise,06/06/1994,m,39600 Fremont Blvd,Fremont,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 448-8282,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,100 / 250
Renters,94107,Zoe,Vargas,07/31/1993,f,255 King St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 586-9001,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,250
Renters,94704,Arianna,Stevenson,06/06/1994,f,2230 Durant Ave  103,Berkeley,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 736-8658,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,500
Renters,94080,Paige,Gordon,02/04/1994,f,852 Antoinette Ln,South San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 265-2120,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,750
Renters,94002,Elliot,Ramirez,04/05/1994,m,2515 Carlmont Dr,Belmont,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 854-2651,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,1000
Renters,94043,Rosalie,Knight,07/31/1993,f,555 W Middlefield Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 476-8897,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,1500
Renters,94132,Landen,Chandler,05/06/1994,f,2633 Ocean Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 396-9296,caleb.drake@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,2500
Renters,94510,Quinn,Vasquez,04/05/1994,f,801 Southampton Rd,Benicia,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 591-8906,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,5000
Renters,94109,Hadley,Vaughn,03/27/1994,f,1100 Gough St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 469-3620,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,100
Renters,94110,Madelynn,Mendoza,06/06/1994,m,3469 18th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 997-0670,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,100 / 250
Renters,94806,Lydia,Scott,12/1/1993,f,2490 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 883-9600,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,250
Renters,94115,Arya,Williams,02/04/1994,f,1475 Fillmore St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 713-4583,greyson.wright@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,500
Renters,94103,Emilia,Wallace,03/27/1994,f,1188 Mission St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 589-2909,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,750
Renters,94086,Fiona,Carson,04/05/1994,f,201 W California Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 854-3900,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,1000
Renters,94132,Isabella,Osborne,11/18/1993,m,2633 Ocean Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 733-3049,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,1500
Renters,94117,Alexander,Hale,07/31/1993,f,783 Buena Vista Ave W,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 540-5454,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,2500
Renters,94553,Genevieve,Lambert,02/04/1994,m,900 Roanoke Dr,Martinez,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 591-1143,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,5000
Renters,94133,Avery,Keller,05/06/1994,m,2211 Stockton St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 921-1969,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,100
Renters,94108,Mia,Lindsey,11/18/1993,f,47 Kearny St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 282-1686,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,100 / 250
Renters,94133,Nora,Navarro,12/1/1993,f,2140 Taylor St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(925) 686-1761,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,250
Renters,94114,Elliot,Cummings,11/12/1994,f,3904 17th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 227-3700,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,500
Renters,94105,Lillian,Mckinney,11/12/1994,m,388 Beale Street,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 240-9405,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,750
Renters,94114,Hadley,Ross,07/31/1993,f,3904 17th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 281-4006,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,1000
Renters,94107,Madeline,Wilcox,07/31/1993,m,574 3rd St 101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(866) 575-9826,joshua@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,1500
Renters,94025,Amelia,Romero,03/08/1994,f,350 Sharon Park Dr,Menlo Park,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 644-3322,aria.dennis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,2500
Renters,94080,Miles,Vaughn,05/06/1994,m,852 Antoinette Ln,South San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 463-1116,logan.joseph@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,5000
Renters,94109,Norah,Nguyen,04/05/1994,m,1388 Sutter St 11,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 781-1993,aurora.hopkins@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,100
Renters,94133,Vivienne,Weaver,11/12/1994,f,2211 Stockton St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 781-1993,brielle.miller@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,100 / 250
Renters,94578,Alice,Graham,03/27/1994,m,4170 Springlake Dr,San Leandro,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(888) 271-6704,arabella@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,250
Renters,94114,Addison,Gibbs,12/1/1993,m,3904 17th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 738-8121,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,500
Renters,95014,Arianna,Fuller,12/1/1993,m,20800 Homestead Rd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 427-0190,annabelle@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,750
Renters,94014,Dillan,Perez,11/18/1993,f,415 A St 101,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 787-4485,gabriella@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,1000
